,Actor,Array,Least_Array_Diff,2ndLeast_Array_Diff,3rdLeast_Array_Diff,4thLeast_Array_Diff,5thLeast_Array_Diff,1stMatch,2ndMatch,3rdMatch,4thMatch,5thMatch,Best_Match_Actor,Second_Match_Actor,Third_Match_Actor,Fourth_Match_Actor,Fifth_Match_Actor
446,Oh_Chang_Seok.png,"[ 2.2395662e+01  5.3044791e+00 -9.1396608e+00 -1.7568382e+01
 -1.1649099e+01  4.6149983e+00  1.8316081e+00 -8.9877710e+00
 -2.6703258e+00  1.7455288e+01  3.2414901e+00 -3.9784267e+00
 -1.2705292e+01 -5.8630733e+00  6.1502266e+00  2.0340667e+00
  2.3266644e+00  1.7444708e+00  4.1587315e+00 -7.8960900e+00
  6.9003630e+00 -4.4158659e+00  1.2053788e+00  2.6082082e+00
 -8.6677551e+00  4.6726651e+00  2.5651212e+00 -9.6656311e-01
 -1.0442250e+01 -1.7835292e+00  9.3567812e-01  1.3866452e+00
  3.5396826e-01  1.7993648e+00  4.0427432e+00  5.8493721e-01
 -7.3551826e+00 -4.0007362e+00 -6.9723201e-01  8.1505701e-03
  8.6571944e-01 -3.0136068e+00  3.1261332e+00  3.0336254e+00
  4.9123466e-01 -4.9789062e-01  1.1392703e+00 -3.6155810e+00
 -4.3635744e-01 -2.5336692e+00  1.8387076e-01  1.7287999e-01
  5.6987697e-01  1.7284130e+00 -3.2462745e+00  1.0683202e+00
 -1.8322535e+00 -4.8374624e+00 -3.2301128e-02  2.1150913e+00
  1.0291399e+00  2.9446158e+00 -3.2879319e+00 -1.6259094e+00
  8.2766235e-02  1.4465947e+00 -5.4698229e-02  3.0930052e+00
  1.9583943e+00  4.5578545e-01  1.0922436e+00  1.4033335e+00
 -2.5959077e+00 -1.6613522e+00  1.9548137e+00 -2.4387856e+00
 -5.3796017e-01 -2.8759887e+00 -4.6810589e+00  1.8707339e+00
 -7.1944392e-01 -1.9269481e-01  1.6182764e+00 -2.1155066e+00
 -2.4817917e+00  1.9380531e+00 -8.1201696e-01 -1.7397890e+00
  1.2705002e+00 -2.2993040e+00 -1.6723728e+00 -1.1576743e+00
 -3.0485408e+00 -2.0639513e+00  2.7921231e+00 -2.3644595e+00
 -6.1648655e-01  5.0393277e-01  1.3841099e+00  7.5564450e-01]",36.04811096191406,41.734779357910156,42.99802780151367,44.59681701660156,46.03546142578125,574,288,249,154,508,Lee_Won_Jong.png,Yoon_Jung_Il.png,Park_Jung_Min.png,Ro_Woon.png,Lee_Byung_Hun.png
447,Kim_Byung_Ok.png,"[-9.27539825e+00  3.59732032e+00  5.55521345e+00  6.11308718e+00
 -1.30283165e+00  1.66783679e+00  4.70835477e-01 -2.76260257e+00
  1.66595707e+01 -6.23685598e-01  1.67158854e+00 -1.11892629e+00
 -2.71159363e+00  8.39373589e+00 -8.03778744e+00  2.57485938e+00
  1.30528700e+00 -2.18827456e-01 -3.70310163e+00  9.16509533e+00
  3.07798457e+00  8.35753727e+00  1.31221008e+01  9.62581921e+00
  3.00735378e+00  1.11362696e+00 -3.17309356e+00  3.32403481e-02
 -1.48410350e-01  5.86267281e+00  3.49696183e+00  1.27056050e+00
 -1.54860842e+00 -1.81134194e-02  3.39060760e+00 -6.77480340e-01
 -1.61559153e+00  1.08707714e+00 -5.72146988e+00 -5.04415703e+00
 -6.56276524e-01 -3.89243960e-01  1.34811068e+00  1.43195653e+00
  1.60698342e+00  2.67181420e+00  6.34255886e+00  3.34264421e+00
 -2.54295737e-01 -2.71907210e-01 -3.83340240e+00  3.26283598e+00
  1.82882917e+00 -1.56107104e+00 -1.03613853e+00 -5.84285319e-01
 -8.35807562e-01 -3.03509545e+00 -1.21320975e+00 -2.51209474e+00
 -2.25949004e-01 -4.65752983e+00  8.48527551e-01 -1.56399560e+00
 -2.55016732e+00 -5.60725927e-01 -1.11159849e+00 -1.58009458e+00
  9.02989984e-01  2.32371283e+00 -9.05180335e-01  2.92587709e+00
  5.10081470e-01  5.03052831e-01 -3.96460915e+00 -1.20752782e-01
 -8.03796530e-01  2.67470688e-01 -2.01373363e+00 -9.29722905e-01
  1.78155208e+00 -2.85676861e+00 -6.18359625e-01  1.07158828e+00
  3.44857693e-01 -1.55574167e+00  1.01753891e-01 -2.03374982e-01
 -1.26609728e-02  5.14575720e-01 -2.49358654e+00 -1.51643264e+00
 -9.39498782e-01 -1.36124969e+00  3.04282594e+00  7.47370005e-01
 -7.51743078e-01 -1.04596555e-01 -2.10057187e+00  1.53497100e+00]",37.82196807861328,38.402626037597656,38.44084548950195,38.79404830932617,38.98758316040039,499,408,45,231,211,Kang_Gi_Doong.png,Ji__Il_Joo.png,Park_Hyuk_Kwon.png,Wi_Ha_Joon.png,Lee_Pil_Mo.png
448,Choi_Chan_Ho.png,"[-2.3787903e+01 -1.3398557e+01  5.9593363e+00 -8.0056238e+00
 -5.0184937e+00  7.5457311e+00  9.1719770e+00  8.1310171e-01
  3.1124110e+00  1.0355409e+01  4.9429512e+00  5.8454313e+00
 -5.9012222e+00 -3.3415124e+00 -3.9303448e+00 -5.0857582e+00
  1.6889329e+00 -4.8425994e+00 -2.0673790e+00  3.0919342e+00
  2.6872602e+00 -6.9519675e-01  1.7315259e+00 -3.7350056e+00
  5.0025744e+00 -1.0546798e+00 -5.1471462e+00  7.0243251e-01
 -1.1107337e+00  2.5617476e+00 -1.6871586e+00  6.0616417e+00
  6.4367121e-01 -1.7425113e+00 -1.9460750e+00 -1.1082543e+00
  1.6201432e+00  1.9044960e+00  4.5058308e+00  1.7930896e+00
 -7.7761191e-01  5.0252545e-01  3.1163481e-01  1.1031518e+00
  4.6852341e+00  1.2624104e+00 -1.6645637e-01  1.4683521e+00
  2.7894218e+00  2.0046713e+00 -2.0973740e+00  4.0270510e-01
 -2.6739928e-01 -1.8181692e+00 -1.7438508e+00  5.4461527e-01
  6.5576792e-02  3.3775296e+00 -1.7165545e+00  3.3763915e-02
 -3.1317501e+00  8.8690358e-01  3.8018823e-01 -3.7482530e-02
  8.5621542e-01  1.3650976e+00  1.4438225e+00  1.2661079e-01
 -2.9147989e-01 -2.1947721e-01  1.0447408e+00 -2.2345273e+00
 -1.7302474e+00  1.1148009e+00 -2.4028141e+00 -1.1446143e+00
  3.3248699e+00  7.2189504e-01  1.3122499e+00 -6.2246241e-02
 -6.9443733e-03 -2.0268188e+00 -4.0329200e-01  1.1258368e+00
 -9.8600543e-01  1.2026986e+00  5.8177537e-01  5.3293633e-01
 -6.7213589e-01  1.5496805e+00 -6.2141871e-01 -1.9942282e+00
  2.0410204e+00  2.9990060e+00 -2.0779293e+00 -9.1239381e-01
  6.0260955e-02 -1.4609158e-01 -6.0099703e-01  4.3048441e-02]",32.1079216003418,33.15674591064453,33.99333190917969,34.23942947387695,34.855472564697266,210,87,71,433,290,Jung_Woo_Sung.png,Shin_Jung_Keun.png,Hyun_Woo.png,Heo_Ji_Won.png,Lee_Tae_Hwan.png
449,Noh_Jong_Hyun.png,"[ 6.2029314  10.019723   -2.0265903  -3.60816    12.129219    7.7155313
 -6.0616984   4.6893983  -1.8319013   6.0221295  -4.3246264  -5.331588
  3.8008862   0.45493776  2.3134537  -0.17572057  7.6787014  -2.9416928
  4.9429164  -1.0957565  -1.9569066  -2.6885395   2.0356586   1.351382
 -0.52689207  0.17476448 -4.3863406   2.5462298   0.6579926  -1.8404341
 -0.83781767  2.5160084  -2.7513812  -4.1389685  -1.1849028  -0.8599877
  0.8284851  -0.39554128 -0.04309276  1.8556154   1.0815396   3.6036007
  1.1786122   0.74999434 -1.2022809   0.499711   -0.16828841  0.41447642
 -0.6372609  -2.2533052   0.14362082 -0.357726   -1.1675301  -1.0427278
 -0.6336717  -1.3406427   0.58118355 -0.3310222   0.6462041   0.3753761
 -0.48131928 -0.26966175 -2.3279874  -2.281334    2.3297625   1.1896911
  0.1328637  -0.20683405  0.78743315 -1.8456244   1.9674132  -1.87811
 -0.6870651  -0.66881895  2.1161096   2.3145227  -0.8184297   0.503438
  0.9922911   0.7133641   0.49655238  1.0073732   1.5960771   0.7220603
  0.3138147  -0.6201585   0.725986   -0.01415551  1.4979411  -1.0101601
 -1.4249545  -0.3329443   1.6191645   0.3901618   0.06492786 -1.7788315
  0.7481607   0.26097482  0.41882634  1.1436868 ]",26.43687629699707,26.88532257080078,26.988779067993164,27.335983276367188,27.7274112701416,143,243,216,4,73,Kim_Kyung_Nam.png,Lee_Dong_Wook.png,Kim_Jung_Hyun.png,Joo_Won.png,Yeon_Jung_Hoon.png
450,Kim_Hee_Chang.png,"[ 14.4412565   -8.406966    -0.3915261    9.158045     6.7332644
 -16.251833     5.4042053   -2.726806     7.3736806   -8.409289
   0.06984999  -0.51530766  -0.32792062   3.1102984   -5.295195
  -3.5512078    1.5264368   -3.336172     0.7234143    8.452517
   7.06639     -0.27832192  -2.2899196   -7.075757    -0.6971698
  -1.7469542   -3.0442495    6.355235    -2.0445719   -2.7106574
   2.841319     0.5469665    0.08871719  -1.1916869   -1.4947753
   1.6588053    0.12196496   0.5986003   -1.3496752    4.4194922
   2.4116807    1.4170915   -5.0178246   -2.3897877    0.32018965
  -0.5601728    0.4886311   -0.19402912   1.9542129    4.034751
   0.38509515  -3.1026232   -1.7659092   -0.74919325  -0.08104037
   0.39420632  -1.1693779    0.6995107   -0.5892345    1.1223987
   0.3442618    0.4007094    1.4601068   -0.7594655    2.3214998
   3.364005     0.825318     0.28859204   1.8287932    0.92378306
  -1.1514802   -1.0520152    1.7772716    1.0387286   -0.97966635
  -1.4595002   -0.428738    -0.49102694   1.3683447   -0.77921224
   1.8803576    0.48568365  -1.0873857   -0.22845364  -0.09598364
   3.1976936    1.041238    -0.15537637   0.9916842   -1.1949501
   0.799019     0.60543406  -1.6590068   -0.5531969   -0.21352673
  -1.8308747    2.0109475   -0.72201705  -0.2164916    0.05725956]",27.92966651916504,29.428958892822266,34.7233772277832,35.37148666381836,35.656768798828125,470,117,6,557,319,Kim_Won_Hae.png,Shin_Seung_Hwan.png,Choi_Il_Hwa.png,Jung_Won_Joong.png,Yoon_Sang_Hyun.png
451,So_Ji_Sub.png,"[ 2.2570873e+01  1.5301396e+01 -7.8172493e+00 -9.1539917e+00
  1.7619457e+01  1.6761346e+00 -6.7848177e+00 -9.5957831e-02
  1.1775486e+00 -7.8576899e-01  1.6398582e+00  4.4554768e+00
  2.1764545e+00  2.3761561e+00  1.6139590e+00 -1.2067366e+00
 -1.4149370e+00  7.5761666e+00 -7.2062230e-01  2.0129664e+00
  7.4395041e+00  7.4472654e-01 -1.6961944e-01 -7.7547413e-01
  4.4584384e+00 -1.7851738e+00  6.6883039e-01 -1.7955197e+00
 -1.1467934e-03  3.9770207e+00 -2.2607915e+00  1.3428181e+00
  2.1651831e+00 -9.3397760e-01 -2.1332476e-01 -1.1819332e+00
  1.0502278e+00 -1.5646226e+00  1.5360239e-01  3.5071163e+00
 -2.4829376e-01 -7.7005571e-01  1.3965895e+00 -2.9177613e+00
  1.9745280e+00 -1.5634449e+00 -1.1752326e+00  1.9361287e+00
  1.7310964e-01  3.9786848e-01 -1.3865416e+00  1.1893201e+00
  2.1897495e+00 -1.7486719e+00 -2.6641636e+00 -4.8576140e-01
  1.6914461e+00  3.6694166e-01 -1.7019203e+00  6.6665149e-01
  2.1283724e+00  4.2365357e-01  9.1359824e-01  9.1851622e-01
 -2.6733842e+00  6.8393916e-01 -2.1833415e+00 -9.9657178e-01
 -2.1463256e-01 -1.7455679e+00 -7.9646516e-01 -7.5487244e-01
  3.8952842e-01  2.7567680e+00 -9.0745825e-01  5.6323659e-01
 -1.6179369e-01  7.6332748e-01 -3.5802373e-01  1.1618714e+00
 -1.0507351e-01 -2.1924376e-03  7.5171357e-01  2.1389508e+00
  2.2720265e+00  1.0003867e+00 -8.1206703e-01 -1.8802465e+00
 -3.1047595e-01 -8.9778304e-01  3.6821190e-01 -1.7260575e+00
 -1.9405791e+00 -2.8215897e-01 -3.5753241e-01  5.6054074e-01
  4.8714998e-01 -1.2615970e+00  5.2065581e-02 -7.4704373e-01]",24.826841354370117,25.24464988708496,27.91741371154785,28.058313369750977,28.152462005615234,298,479,36,121,108,Jeon_Jae_Yeong.png,Lee_Chun_Hee.png,Jung_Jin_Young.png,Choi_Jin_Hyuk.png,Ryu_Joon_Yeol.png
452,Lee_Yi_Kyung.png,"[-8.4525454e-01  2.6217024e+00  1.4178729e+01  3.2330768e+00
 -9.9275618e+00 -5.7643771e+00 -5.6101341e+00 -2.3418315e-02
 -8.5750418e+00  1.7422316e+00  2.2032514e+00  5.6270514e+00
  1.0388307e+01 -4.6960551e-01  3.4888563e+00 -4.6177402e+00
 -4.2626042e+00  3.0726917e+00 -2.3609378e+00  1.9172757e+00
  1.0072446e+00  3.9674411e+00  3.3440909e+00  1.1854723e+01
 -3.8792989e+00  1.7517153e+00 -3.7293088e+00 -6.8280921e+00
  1.4062459e+00 -2.6994624e+00  4.9467072e+00 -2.6324594e-01
 -2.4290559e+00 -7.7882278e-01  2.3117430e+00 -3.9460886e+00
  1.8571364e+00 -3.7035239e-01  4.2090883e+00 -4.0281935e+00
  9.4486845e-01  1.5751237e+00  1.5382959e+00 -2.3477707e+00
  1.3767174e+00  6.4970481e-01 -5.7774246e-01 -6.0714865e-01
 -1.1668006e+00 -1.1083163e+00  2.9871285e+00  1.3010409e-01
  1.7597827e+00 -3.0121508e+00 -1.5677583e+00 -3.6861641e+00
  4.9398193e+00  4.2755723e-02 -6.9188976e+00  1.6828109e+00
 -2.9313974e+00  1.5725795e+00  3.9719009e-01  2.2816167e+00
 -1.3534331e+00 -3.3840680e-01  9.3091238e-01 -5.2125049e-01
  3.0401506e+00  3.0813799e+00  2.3536417e+00 -1.3033215e+00
  1.6255829e+00  3.6683924e+00  3.5040896e+00 -1.6514146e-01
 -4.4543856e-01  1.2701449e+00  1.2923688e+00  4.4451779e-01
 -2.5237727e+00 -1.0357735e+00 -8.8487864e-01  6.9877380e-01
 -1.4004720e+00 -1.1309837e+00  2.2249610e+00 -3.2985416e-01
 -9.5571280e-03  4.3744332e-01  1.1113940e+00 -1.8451966e+00
 -1.8777820e+00  2.1738853e-01  5.5300936e-02  2.6803881e-01
  4.4447973e-02  3.6007255e-02 -2.5573704e+00  1.7902148e-01]",34.993534088134766,36.865867614746094,37.465885162353516,38.11928176879883,38.12861251831055,34,424,493,425,455,Zu_Ho.png,Kim_Hee_Chan.png,Jo_Hyun_Jae.png,Kim_Jae_Bum.png,Kwon_Soo_Hyun.png
453,Byeon_Woo_Seok.png,"[-11.520406    10.469961   -12.873686   -11.803054     0.84340715
  -1.6613741    0.7103668    7.2612534   -1.6444253   -6.4989653
   7.9800773    8.65912     -3.1121247    3.1007228   -4.7157397
   7.8454275   -7.6348114    5.591182     3.9595046   -2.290646
   0.7152134   -3.4828563    2.1281602    6.102376    -0.13467444
  -0.07800786   1.7392855   -0.2300803   -0.7032388   -0.11077133
   1.5254307   -4.777134    -1.389297    -1.6734024   -1.0332067
   0.1929129    4.4883375    2.1590257   -1.5781708   -2.6492076
   0.8300694   -1.6462151   -1.3370569   -1.4393884   -2.7186236
  -2.2867923    2.0110366    1.2332597   -0.37472427  -1.4543288
  -1.2681257    0.69346833   0.8046016   -1.4769611   -2.6314507
  -2.1634204    0.17180511   0.8573541    0.10079172   1.0722997
   1.1261781    0.9698278   -0.43402523  -1.3485212    1.456105
   0.04701747  -0.25238279  -0.16964695   0.8505185   -1.4909344
  -4.1811547    0.5659342   -0.73322874   1.3156916    0.3039861
  -0.6344293   -0.7885847   -0.2706654   -2.3950748    0.7990052
   0.23414437  -2.752167     2.2986035   -1.3923042   -2.2076595
  -0.19386882  -0.332001     1.1632555   -1.5652579    0.8231312
  -1.3788586   -1.4157592    1.6090423    2.0768986    0.69326043
   0.7743237   -2.174096    -1.2642988    0.19681382   0.50567317]",24.08945655822754,30.831302642822266,31.079458236694336,31.70970344543457,32.31541442871094,49,235,229,33,318,Lee_Hyun_Woo.png,Kim_Woo_Bin.png,Song_Joong_Ki.png,Jung_Hae_In.png,Koo_Ja_Sung.png
454,Jeon_Ji_Hoo.png,"[-9.7194510e+00 -1.2500822e+01 -1.0927852e+01  7.2365370e+00
 -3.7582839e+00  1.0299516e+00  1.1303654e+00  6.7662156e-01
  5.5344481e+00 -6.2866192e+00  4.6157627e+00  1.9124956e+00
 -4.9316759e+00  3.6010187e+00  3.6198986e+00 -4.2894506e+00
 -1.9995816e+00 -4.4291258e+00  5.4483824e+00 -4.1703238e+00
 -5.8438554e+00 -2.2144741e-01  7.3591781e+00  3.8699360e+00
 -1.5103382e-01 -9.3841207e-01 -3.8714609e+00 -9.0489668e-01
  1.9872313e+00  8.8945627e-01 -3.4946740e+00  1.2003731e+00
 -1.1603293e-01 -1.7275434e+00 -2.1258395e+00 -8.4412676e-01
 -2.5128000e+00  4.1231008e+00 -4.2912850e-01 -2.4163351e+00
  1.1281985e+00  2.4077494e+00 -2.0583053e+00  1.0664892e+00
  2.7496905e+00  1.5664854e+00 -2.7467718e+00 -7.7386498e-01
 -2.9006622e+00  1.3489491e+00 -8.9231616e-01  3.9898670e-01
 -3.7846527e-01  1.3508438e+00  1.5215461e+00  1.5479370e+00
  1.0704253e-02  2.1103520e+00 -9.0250969e-01 -1.6710099e+00
 -1.4391360e+00 -1.2077813e+00  6.6284961e-01  3.5200399e-01
 -2.0161159e+00 -2.9683846e-01 -2.7670631e+00 -4.5691952e-01
  9.4212031e-01 -3.1437676e+00  2.3605428e+00  1.2619499e+00
 -1.1542385e+00 -1.7305676e+00 -6.4998746e-01  5.9752464e-01
  1.5135821e+00  6.3994396e-01 -1.7585534e+00 -2.2725382e+00
  7.6315320e-01  8.8485932e-01  1.0244769e+00  5.6893206e-01
  5.8722192e-01  1.0630423e+00  3.8666707e-01 -2.6516225e+00
  2.1037376e+00 -2.3975351e+00  3.4703490e-01 -2.6598230e-01
  1.8082858e+00 -2.7645177e-01  1.2728575e+00  1.7196178e-02
  9.4974005e-01  5.8310831e-01  7.9257590e-01  4.9574572e-01]",26.909971237182617,28.53061294555664,29.15681266784668,30.88153076171875,31.34625244140625,523,544,115,341,532,Choi_Sung_Ho.png,Min_Hyo_Gi.png,Kim_Tae_Hoon.png,Yoo_Jae_Myung.png,Kwon_Sang_Woo.png
455,Kwon_Soo_Hyun.png,"[-4.2869573   8.388897   -3.213734   17.29781    -7.9391623  -2.0378067
 -0.53293467  0.91455704 -2.6566868  -2.158474    4.656609    3.057521
 -1.3524833  -2.640209    5.567277   -2.256835   -0.04210389  1.4956813
  1.5415823  -2.6485736  -3.3009336  -2.5942595  -0.10811742  2.5646262
 -2.8524377   2.8332143   2.7724366  -0.97459275  2.2411282  -4.547997
  6.378806    1.4760314  -0.7015229   0.6425948  -0.5957175   0.88861406
  0.424836   -2.5656364  -1.0175736  -0.25227585  0.9924182   0.7305887
  0.4984987  -0.41596788  1.3490967   1.7390072   0.46683207  1.8456702
 -0.27317807 -1.6921479  -1.9205658   0.9746903  -1.241333    0.07924829
 -3.407761   -2.1864624   0.03167067  0.57515854 -0.31683415 -0.09908223
  1.4240314   0.4017676  -0.26036775  1.3673462   0.8685038   0.19240499
 -1.4255652   1.1123921   0.24655274  0.50219756  1.6223359  -0.15254813
  1.4155976   1.0295124   1.2043588  -1.1524777   2.0862458  -0.86557555
  1.3627225  -0.67418385 -0.6105687   0.56843823 -0.8351264  -1.5307387
 -0.04784809  1.224368    0.10827972  1.0098923  -0.31291845  0.9772608
  0.25362203 -0.03382291  0.13518846  0.03366194  1.0847113   0.6924946
  0.03211762  1.294919    0.05041942 -1.8658369 ]",22.99429702758789,23.180723190307617,23.317909240722656,24.83561134338379,25.646099090576172,394,60,167,170,228,Im_Tae_Kyung.png,Lee_Kang_Min.png,Woo_Do_Hwan.png,Shin_Sung_Rok.png,Lee_Jong_Won.png
456,Dong_Ha.png,"[-8.21346283e+00  1.89187622e+01  1.61401403e+00 -7.81440544e+00
  1.15601387e+01  7.16315889e+00  2.40981841e+00  1.03926020e+01
 -9.99699712e-01 -4.07026720e+00 -6.03826618e+00 -1.04893351e+00
  1.90375119e-01 -2.47573948e+00 -4.80313492e+00  2.11556196e+00
  3.52287126e+00 -1.24072164e-01 -2.11875391e+00 -4.25200176e+00
  5.84276628e+00 -3.45024180e+00  5.68856418e-01  5.95214218e-02
 -2.15362501e+00  1.67380452e+00 -2.73952842e-01 -5.78660607e-01
  5.50428033e-01 -4.07710218e+00 -1.49689162e+00  5.32384217e-01
 -9.29112613e-01 -2.85284734e+00  3.49338245e+00 -1.60936427e+00
  7.14601338e-01  2.55199254e-01 -4.78203058e-01  2.84519106e-01
  1.55136958e-01 -1.41911769e+00  1.62297332e+00 -8.28880787e-01
 -1.09737456e+00  5.75428009e-01 -2.23995614e+00  1.31943417e+00
 -1.21587455e-01  2.10345912e+00 -1.85111254e-01 -4.57991302e-01
  1.39247525e+00 -2.74365783e-01 -1.87703758e-01  1.54585218e+00
 -5.24197996e-01 -1.22320545e+00 -1.91111767e+00 -7.79517591e-01
  2.14991069e+00 -9.57844019e-01 -8.95097554e-01  1.72961783e+00
  6.40239000e-01  2.10262823e+00  1.26173282e+00 -1.16317523e+00
  3.79520416e-01 -1.42442596e+00  1.82900453e+00  4.86939788e-01
  2.26507172e-01 -7.78103888e-01 -7.01141298e-01 -6.94424689e-01
 -2.30583358e+00  2.69300044e-01 -9.12763894e-01  1.20271671e+00
 -1.05383670e+00  8.64038229e-01  1.76733112e+00  1.02981555e+00
 -1.28729105e+00 -1.40818179e-01  1.58454746e-01 -2.71563642e-02
  8.27419400e-01 -8.69910300e-01 -1.02011681e-01  5.89403272e-01
 -3.25731725e-01  5.94973981e-01 -7.08812475e-03  2.26846552e+00
  1.87795952e-01 -8.49459231e-01  3.90922725e-02 -1.47493273e-01]",25.836824417114258,25.844093322753906,27.533403396606445,27.728309631347656,27.823118209838867,160,535,328,314,538,Park_Hyung_Shik.png,Yoon_Shi_Yoon.png,Son_Seung_Won.png,Yoo_Yeon_Seok.png,Ko_Chan_Bin.png
457,Yoon_Je_Moon.png,"[-1.1563765e+01 -1.9346619e+01  1.4309156e+01 -3.8218000e+00
 -1.8375640e+00  2.5812941e+00 -3.6349034e+00 -5.9926128e+00
  3.2876809e+00  9.0311279e+00 -8.8528719e+00  8.9343920e+00
 -3.1435432e+00 -8.8000417e-01  2.8948350e+00 -3.9621685e+00
  5.3012800e+00  4.5474410e+00 -3.9185438e+00 -5.2379460e+00
  3.8775022e+00  9.0965538e+00 -5.7618222e+00 -4.4426551e+00
 -2.8931229e+00 -1.2215667e+00  4.5070276e+00  2.3076546e+00
  3.7223941e-01  1.0331284e+01  5.6301613e+00  1.8974355e+00
 -9.4588244e-01 -9.9498761e-01 -3.7550867e+00  4.4813204e+00
  1.2197219e+00 -2.4063234e+00 -2.1918029e-01  9.8680204e-01
  7.0834643e-01  3.4143465e+00 -1.6275127e+00 -2.7652879e+00
 -6.0159340e+00 -4.2512646e+00 -3.6274197e+00  2.1090620e+00
  3.4049695e+00 -1.8145548e+00  1.3493502e-01 -6.8640387e-01
  1.8033386e+00 -6.4767594e+00  5.1434264e+00  2.2953339e+00
 -5.2430978e+00  2.5003958e+00  6.7813082e+00 -3.6414514e+00
 -5.8097792e-01 -2.2833679e+00 -1.3376998e+00  1.3597234e+00
 -2.1386030e+00 -7.6616039e+00  2.8496780e+00  4.7279385e-01
  7.3861909e+00 -3.1158497e+00 -3.5001655e+00 -8.4511298e-01
 -2.2193806e+00 -1.9320191e+00  8.6284414e-02  2.0820680e+00
 -9.7722334e-01 -2.2002492e+00 -2.8554401e+00 -4.8597779e+00
 -1.5214802e+00  1.8528919e+00  5.8863673e+00  4.2514655e-01
 -1.9469879e+00  5.1041141e+00  2.4666097e+00  2.7855259e-01
 -1.2135489e+00  2.6967430e+00  1.2762272e+00  2.1004875e+00
  1.6442811e+00  2.3243508e+00 -4.0449367e+00 -1.0971032e-02
  1.0820459e+00 -1.4239557e-01  3.3867329e-02  2.5007098e+00]",39.17494201660156,43.08610153198242,43.191619873046875,43.58257293701172,43.66294479370117,289,380,553,360,64,Kim_Chang_Wan.png,Do_Ji_Han.png,Kim_Ji_Han.png,Lee_Sung_Jae.png,Park_Geon_Rak.png
458,Shin_Seung_Ho.png,"[ 1.5668578e+01  1.6805294e+01  6.0708275e+00 -5.6585159e+00
  2.3905375e+00  1.2314789e+01 -6.3833982e-01  4.4705906e+00
 -7.0979996e+00 -2.6932340e+00 -2.5195687e+00 -7.3112173e+00
  2.8769813e+00 -7.5462973e-01 -5.4122725e+00 -6.7698598e+00
 -1.5589532e-01  9.5631266e+00  2.6316337e-02  9.0534258e-01
 -4.6483178e+00 -9.2872322e-01  2.6062682e+00  3.6817684e+00
 -9.5880520e-01  2.3589261e+00 -1.6812882e-01  1.5916792e+00
  1.9728999e+00 -6.0233665e-01 -7.0169187e-01 -2.9835933e-01
  6.2538195e-01 -1.9769661e+00 -3.5996373e+00 -1.5884608e+00
  2.8440418e+00  1.2477401e+00 -2.1930013e+00 -3.3191180e+00
  3.7581041e+00 -1.8350083e-01  3.6029246e+00 -1.2640208e-02
 -1.1982894e+00  6.1080384e+00 -1.7838433e+00  2.2153506e+00
  1.9017780e+00 -1.7494988e+00  2.9403615e-01  1.1974525e+00
 -1.9985148e+00 -1.4936688e+00  7.6087576e-01 -5.8742034e-01
 -5.0483912e-01  1.2437162e+00  7.9618597e-01 -2.6156199e+00
 -1.2020200e+00  1.2943263e+00 -5.0026166e-01 -8.6443651e-01
 -1.3569505e+00  3.8643327e-01 -8.1458813e-01 -2.5595381e+00
 -1.1725788e-01  1.5912980e-02  2.7815256e-01  2.6502937e-02
 -4.3385863e-02  2.2702196e+00  1.2399546e+00 -2.0096142e+00
 -1.0922806e+00  1.4312603e+00 -1.3541402e-01 -7.4921995e-02
  1.3262730e+00 -8.0470765e-01 -1.1348109e+00 -1.3859657e+00
 -1.2991331e+00 -1.4082675e+00  1.1108789e+00 -1.0447644e+00
 -1.1738482e+00 -1.1391535e+00 -1.5144916e+00  2.5836456e-01
 -1.1000576e+00  1.0650979e+00 -1.1746822e-01 -1.3683749e+00
 -3.7167409e-01 -1.0063211e+00 -1.9354544e+00  4.6016729e-01]",32.77181625366211,32.88559341430664,33.10258865356445,33.630287170410156,33.680267333984375,298,430,57,449,479,Jeon_Jae_Yeong.png,Ji_Gun_Woo.png,Kim_Yo_Han.png,Noh_Jong_Hyun.png,Lee_Chun_Hee.png
