,Unnamed: 0,Title,Ratings,Ranked,Popularity,Actor 1,Name,Info,Info1,Info2,Info3,Info4,Info5,Info6,Image
574,574,Giant,8.2, #688, #1906,Park  Sang Min,Park  Sang Min, Park, 박상민, South Korean, Male," October  9, 1970", 50,,https://i.mydramalist.com/GPnO3c.jpg
575,575,Giant,8.2, #688, #1906,Lee Bum Soo,Lee Bum Soo, Lee, 이범수, Lee Beom Su ; Lee Bum Su, South Korean, Male," January  3, 1970", 51,https://i.mydramalist.com/AJrB8c.jpg
576,576,Girl of 0AM,7.2, #1647, Not Yet Rated,Kim Min Ji,Kim Min Ji, Kim, 김민지, Seo Min Ji;서민지, South Korean, Female," April 11, 1992", 28,https://i.mydramalist.com/62bzPc.jpg
577,577,Girl of 0AM,7.2, #1647, Not Yet Rated,Nam Tae Hyun,Nam Tae Hyun, Nam, 남태현, Nam Tae Hyeon; Nam Taehyun;, South Korean, Male," May 10, 1994", 26,https://i.mydramalist.com/ez4NEc.jpg
578,578,Girls' Generation 1979,8.1, #755, #1005,Chae Seo Jin,Chae Seo Jin, Kim, 채서진, 김고운; Kim Ko Woon; Kim Go Un, South Korean, Female," April 30, 1994", 26,https://i.mydramalist.com/XKY4nc.jpg
579,579,Girls' Generation 1979,8.1, #755, #1005,Bona,Bona, Kim, 보나, 김지연;, South Korean, Female," August 19, 1995", 25,https://i.mydramalist.com/X1q4d_5c.jpg
580,580,Girls' Love Story,7.3, #35151, #5528,Shin Jae Ha,Shin Jae Ha, Shin, 신재하, Sin Jae Ha;Jaeha, South Korean, Male," April  2, 1993", 27,https://i.mydramalist.com/E07m7_5c.jpg
581,581,Girls' Love Story,7.3, #35151, #5528,Oh Cho Hee,Oh Cho Hee, Oh, 오초희, South Korean, Female," April 15, 1986", 34,,https://i.mydramalist.com/mOnzmc.jpg
582,582,Give Love Away,6.7, #40787, #3669,Lee Sang Yeob,Lee Sang Yeob, Lee, 이상엽, Lee Sang Yub;Lee Sang Yeop, South Korean, Male," May  8, 1983", 37,https://i.mydramalist.com/jZg8r_5c.jpg
583,583,Give Love Away,6.7, #40787, #3669,Shin Da Eun,Shin Da Eun, Shin, 신다은, South Korean, Female," January  7, 1987", 34,,https://i.mydramalist.com/e3dQWc.jpg
584,584,Glamorous Temptation,7.3, #3772, #2055,Joo Sang Wook,Joo Sang Wook, Joo, 주상욱, Ju Sang Ug;Joo Sang Wuk;Ju Sang Uk, South Korean, Male," July 18, 1978", 42,https://i.mydramalist.com/1gJlzc.jpg
585,585,Glamorous Temptation,7.3, #3772, #2055,Choi Kang Hee,Choi Kang Hee, Choi, 최강희, Choi Gang Hee;Choi Kang Hui;최세연;Choe Kang Hee;Choe Gang Hee;Choe Kang Hui;Choe Gang Hui;Choi Gang Hui;Choi Se Yeon;Choe Se Yeon;Choe Se Yun, South Korean, Female," May  5, 1977", 43,https://i.mydramalist.com/dBjrW_5c.jpg
586,586,Gloria,7.4, #3433, #3364,So Yi Hyun,So Yi Hyun, Jo, 소이현, Cho Woo Jeong;So Yi Hyun;So Yi Hyeon;So E Hyun;조우정;Jo U Jeong;So I Hyeon, South Korean, Female," August 28, 1984", 36,https://i.mydramalist.com/qxvvB_5c.jpg
587,587,Gloria,7.4, #3433, #3364,Bae Doo Na,Bae Doo Na, Bae, 배두나, Bae Doona;Bae Du Na, South Korean, Female," October 11, 1979", 41,https://i.mydramalist.com/vg4oX_5c.jpg
588,588,Glorious Day,7.8, #1558, #1649,Lee Sang Woo,Lee Sang Woo, Lee, 이상우, Lee Sang U, South Korean, Male," February 13, 1980", 41,https://i.mydramalist.com/1Ljp3c.jpg
589,589,Glorious Day,7.8, #1558, #1649,Park Se Young,Park Se Young, Park, 박세영, Park Se Yeong;朴世英;朴世荣, South Korean, Female," July 30, 1988", 32,https://i.mydramalist.com/r3VXZ_5c.jpg
590,590,Glory Jane,7.0, #4274, #1532,Park Min Young,Park Min Young, Park, 박민영, Bak Min Yeong;Rachel Park;Park Min Yeong, South Korean, Female," March  4, 1986", 35,https://i.mydramalist.com/qlep0_5c.jpg
591,591,Glory Jane,7.0, #4274, #1532,Chun Jung Myung,Chun Jung Myung, Chun, 천정명, Cheon Jeong Myeong;, South Korean, Male," November 29, 1980", 40,https://i.mydramalist.com/08rD4_5c.jpg
592,592,Glowing She,6.5, #4640, #1575,So Yi Hyun,So Yi Hyun, Jo, 소이현, Cho Woo Jeong;So Yi Hyun;So Yi Hyeon;So E Hyun;조우정;Jo U Jeong;So I Hyeon, South Korean, Female," August 28, 1984", 36,https://i.mydramalist.com/qxvvB_5c.jpg
593,593,Glowing She,6.5, #4640, #1575,Park Kwang Hyun,Park Kwang Hyun, Park, 박광현, Park Gwang Hyeon, South Korean, Male," October 11, 1977", 43,https://i.mydramalist.com/6LzKdc.jpg
594,594,Go Back Couple,8.6, #117, #199,Son Ho Jun,Son Ho Jun, Son, 손호준, Son Ho Joon, South Korean, Male," June 27, 1984", 36,https://i.mydramalist.com/BNjpR_5c.jpg
595,595,Go Back Couple,8.6, #117, #199,Jang Na Ra,Jang Na Ra, Jang, 장나라, 张娜拉;張娜拉;Zhang Na La, South Korean, Female," March 18, 1981", 39,https://i.mydramalist.com/ZrBJkc.jpg
596,596,Go Ho's Starry Night,8.2, #566, #296,Kwon Yu Ri,Kwon Yu Ri, Kwon, 권유리, Yuri;유리;Gwon Yu Ri;Gwon Yoo Ri;Kwon Yuri;Kwon Yoo Ri, South Korean, Female," December  5, 1989", 31,https://i.mydramalist.com/xQpp0c.jpg
597,597,Go Ho's Starry Night,8.2, #566, #296,Kim Young Kwang,Kim Young Kwang, Kim, 김영광, Kim Yeong Kwang;Kim Yeong Gwang;Kim Young Gwang;Kim Young-kwang, South Korean, Male," January 11, 1987", 34,https://i.mydramalist.com/QNxJQc.jpg
598,598,"Go, Back Diary",7.4, #3107, #3829,Kim Ye Ji,Kim Ye Ji, Kim, 김예지, South Korean, Female," April  6, 1997", 23,,https://i.mydramalist.com/kO4Orc.jpg
599,599,"Go, Back Diary",7.4, #3107, #3829,Lee Jong Won,Lee Jong Won, Lee, 이종원, South Korean, Male," December 31, 1994", 26,,https://i.mydramalist.com/Q7Wb4c.jpg
600,600,Goblin,8.9, #33, #1,Gong Yoo,Gong Yoo, Gong, 공유, Gong Yu;Gong Ji Chul;공지철, South Korean, Male," July 10, 1979", 41,https://i.mydramalist.com/XKLRxc.jpg
601,601,Goblin,8.9, #33, #1,Kim Go Eun,Kim Go Eun, Kim, 김고은, Kim Ko Eun, South Korean, Female," July  2, 1991", 29,https://i.mydramalist.com/rg14N_5c.jpg
602,602,Goddess Of Marriage,6.8, #4507, #3156,Nam Sang Mi,Nam Sang Mi, Nam, 남상미, South Korean, Female," May  3, 1984", 36,,https://i.mydramalist.com/dB82b_5c.jpg
603,603,Goddess Of Marriage,6.8, #4507, #3156,Lee Sang Woo,Lee Sang Woo, Lee, 이상우, Lee Sang U, South Korean, Male," February 13, 1980", 41,https://i.mydramalist.com/1Ljp3c.jpg
604,604,Goddess of Fire,7.3, #3718, #1337,Lee Sang Yoon,Lee Sang Yoon, Lee, 이상윤, Lee Sang Yun, South Korean, Male," August 15, 1981", 39,https://i.mydramalist.com/q8Zn8c.jpg
605,605,Goddess of Fire,7.3, #3718, #1337,Moon Geun Young,Moon Geun Young, Moon, 문근영, Moon Geun Yeong;Mun Geun Yeong;Moon Keun Yeong;Moon Keun Young;Mun Kun Yeong, South Korean, Female," May  6, 1987", 33,https://i.mydramalist.com/xYYlNc.jpg
606,606,Golden Cross,7.3, #3527, #2598,Han Da Gam,Han Da Gam, Han, 한은정, Han Eun Jeong;Han Eun;한다감, South Korean, Female," July 10, 1980", 40,https://i.mydramalist.com/w2J1Ac.jpg
607,607,Golden Cross,7.3, #3527, #2598,Kim Kang Woo,Kim Kang Woo, Kim, 김강우, Kim Kang Woo;Kang Woo, South Korean, Male," July 11, 1978", 42,https://i.mydramalist.com/kdVAm_5c.jpg
608,608,Golden Fish,7.3, #35247, #7906,Park Sang Won,Park Sang Won, Park, 박상원, South Korean, Male," April  5, 1959", 61,,https://i.mydramalist.com/Z00Ekc.jpg
609,609,Golden Fish,7.3, #35247, #7906,Lee Tae Gon,Lee Tae Gon, Lee, 이태곤, South Korean, Male," November 27, 1977", 43,,https://i.mydramalist.com/YYAPPc.jpg
610,610,Golden Garden,7.4, #3224, #3900,Han Ji Hye,Han Ji Hye, Han, 한지혜, 이지혜;Lee Ji Hye, South Korean, Female," June 29, 1984", 36,https://i.mydramalist.com/Qlrv4_5c.jpg
611,611,Golden Garden,7.4, #3224, #3900,Lee Sang Woo,Lee Sang Woo, Lee, 이상우, Lee Sang U, South Korean, Male," February 13, 1980", 41,https://i.mydramalist.com/1Ljp3c.jpg
612,612,Golden Pouch,7.6, #31469, #3911,Jung Woo Yeon,Jung Woo Yeon, Ryu, 류효영, 정우연, South Korean, Female," April 22, 1993", 27,https://i.mydramalist.com/ZjEzJ_5c.jpg
613,613,Golden Pouch,7.6, #31469, #3911,Kim Ji Han,Kim Ji Han, Kim, 김지한, 김현중; Kim Hyeon Joong; Jin Yi Han;, South Korean, Male," October 10, 1978", 42,https://i.mydramalist.com/68n8Kc.jpg
614,614,Golden Rainbow,7.5, #3060, #1183,Uee,Uee, Kim, 유이, Uie;U-ie;Yui;Honey Thighs;Kim Yu-Jin;Gim Yu-Jin;Kim Yuchin;김유진, South Korean, Female," April  9, 1988", 32,https://i.mydramalist.com/R3v5Pc.jpg
615,615,Golden Rainbow,7.5, #3060, #1183,Jung Il Woo,Jung Il Woo, Jung, 정일우, Jeong Il U;丁一宇, South Korean, Male," September  9, 1987", 33,https://i.mydramalist.com/Bx8oAc.jpg
616,616,Golden Time,7.4, #3293, #2777,Lee Sun Kyun,Lee Sun Kyun, Lee, 이선균, Lee Seon Kyoon;Lee Seon Gyun;Lee Seon Gyoon;Lee Sun Gyun, South Korean, Male," March  2, 1975", 46,https://i.mydramalist.com/pA3by_5c.jpg
617,617,Golden Time,7.4, #3293, #2777,Lee Sung Min,Lee Sung Min, Lee, 이성민, Lee Seong Min, South Korean, Male," December  4, 1968", 52,https://i.mydramalist.com/4rxVk_5c.jpg
618,618,Good Doctor,8.3, #347, #127,Joo Won,Joo Won, Moon, 주원, 문준원;Mun Jun Won;Ju Won, South Korean, Male," September 30, 1987", 33,https://i.mydramalist.com/wrJg1_5c.jpg
619,619,Good Doctor,8.3, #347, #127,Moon Chae Won,Moon Chae Won, Moon, 문채원, Mun Chae Won, South Korean, Female," November 13, 1986", 34,https://i.mydramalist.com/pRJqe_5c.jpg
620,620,Good For You,7.0, #38068, #99999,Ha Hee Ra,Ha Hee Ra, Ha, 하희라, Ha Hui Ra, South Korean, Female," December  8, 1969", 51,https://i.mydramalist.com/xYq6rc.jpg
621,621,Good For You,7.0, #38068, #99999,Lee Hyung Chul,Lee Hyung Chul, Lee, 이형철, Lee Hyeong Cheol;, South Korean, Male," February 19, 1971", 50,https://i.mydramalist.com/XBAbJ_5c.jpg
622,622,Good Morning Double-Decker Bus,7.6, #99999, 13+ - Teens 13 or older,Dong Hyun,Dong Hyun, Kim, 동현, Donghyun;Kim Dong Hyeon;김동현;Dong Hyeon, South Korean, Male," February 12, 1989", 32,https://i.mydramalist.com/jVwPzc.jpg
623,623,Good Morning Double-Decker Bus,7.6, #99999, 13+ - Teens 13 or older,Seola,Seola, Kim, 김현정, 설아;Seol A;Seora;Kim Hyun Jung, South Korean, Female," December 24, 1994", 26,https://i.mydramalist.com/BN6Wq_5c.jpg
624,624,"Good-bye, Mr. Black",7.5, #3080, #739,Moon Chae Won,Moon Chae Won, Moon, 문채원, Mun Chae Won, South Korean, Female," November 13, 1986", 34,https://i.mydramalist.com/pRJqe_5c.jpg
625,625,"Good-bye, Mr. Black",7.5, #3080, #739,Lee Jin Wook,Lee Jin Wook, Lee, 이진욱, Lee Jin Uk;Lee Jin Wuk, South Korean, Male," September 16, 1981", 39,https://i.mydramalist.com/qbx58c.jpg
626,626,Goodbye Dear Wife,7.2, #3896, #4090,Ryu Shi Won,Ryu Shi Won, Ryu, 류시원, Ryu Si Won; Ryucifer, South Korean, Male," October  6, 1972", 48,https://i.mydramalist.com/x4NWqc.jpg
627,627,Goodbye Dear Wife,7.2, #3896, #4090,Hong Soo Hyun,Hong Soo Hyun, Hong, 홍수현, Hong Su Hyeon;Hong Soo Hyeon;Hong Su Hyun, South Korean, Female," February 15, 1981", 40,https://i.mydramalist.com/xA07qc.jpg
628,628,Goodbye to Goodbye,7.9, #1258, #1783,Jo Bo Ah,Jo Bo Ah, Jo, 조보아, Jo Bo A;Cho Bo Ah, South Korean, Female," August 22, 1991", 29,https://i.mydramalist.com/v32qe_5c.jpg
629,629,Goodbye to Goodbye,7.9, #1258, #1783,Chae Shi Ra,Chae Shi Ra, Chae, 채시라, Chae Si Ra;, South Korean, Female," June 25, 1968", 52,https://i.mydramalist.com/zvxyec.jpg
630,630,Gracious Revenge,7.2, #35484, #5514,Choi Myung Gil,Choi Myung Gil, Choi, 최명길, Choi Myeong Gil, South Korean, Female," October 15, 1962", 58,https://i.mydramalist.com/1gDxzc.jpg
631,631,Gracious Revenge,7.2, #35484, #5514,Cha Ye Ryun,Cha Ye Ryun, Park, 차예련, 박현호;Cha Yeh Ryeon;Cha Ye Ryeon;Park Hyeon Ho;Ja Ye Ryeon;자예련, South Korean, Female," July 16, 1985", 35,https://i.mydramalist.com/0Nrg7c.jpg
632,632,Grand Prince,7.8, #1683, #1079,Jin Se Yeon,Jin Se Yeon, Kim, 진세연, 김윤정;Kim Yoon Jung;Yoon Jung;Jin Se Yeon;Se Yeon;Kim Yun Jeong, South Korean, Female," February 15, 1994", 27,https://i.mydramalist.com/vzjEW_5c.jpg
633,633,Grand Prince,7.8, #1683, #1079,Joo Sang Wook,Joo Sang Wook, Joo, 주상욱, Ju Sang Ug;Joo Sang Wuk;Ju Sang Uk, South Korean, Male," July 18, 1978", 42,https://i.mydramalist.com/1gJlzc.jpg
634,634,Growing Season,8.0, #937, #2992,Park Ji Won,Park Ji Won, Park, 박지원, South Korean, Female," September 25, 1997", 23,,https://i.mydramalist.com/2533V_5c.jpg
635,635,Growing Season,8.0, #937, #2992,Park Soo Ah,Park Soo Ah, Park, 박수아, Park Sooah;Park Sua;Park Su A, South Korean, Female, 1998, 23,https://i.mydramalist.com/v8mxp_5c.jpg
636,636,Gu Family Book,8.3, #365, #107,Bae Suzy,Bae Suzy, Bae, 수지, Bae Sooji;Bae Suji;Bae Su Ji;배수지, South Korean, Female," October 10, 1994", 26,https://i.mydramalist.com/pOqyQc.jpg
637,637,Gu Family Book,8.3, #365, #107,Lee Seung Gi,Lee Seung Gi, Lee, 이승기, Lee Seung Ki;Yi Seung Gi, South Korean, Male," January 13, 1987", 34,https://i.mydramalist.com/B3RRqc.jpg
638,638,Gunman In Joseon,7.6, #2282, #747,Nam Sang Mi,Nam Sang Mi, Nam, 남상미, South Korean, Female," May  3, 1984", 36,,https://i.mydramalist.com/dB82b_5c.jpg
639,639,Gunman In Joseon,7.6, #2282, #747,Lee Joon Gi,Lee Joon Gi, Lee, 이준기, Lee Joon Ki; Lee Jun Gi; Lee Jun Ki;, South Korean, Male," April 17, 1982", 38,https://i.mydramalist.com/67r8d_5c.jpg
640,640,Gye Baek,7.5, #2840, #3770,Lee Seo Jin,Lee Seo Jin, Lee, 이서진, Lee Suh Jin, South Korean, Male," January 30, 1971", 50,https://i.mydramalist.com/zvDe1c.jpg
641,641,Gye Baek,7.5, #2840, #3770,Song Ji Hyo,Song Ji Hyo, Chun, 송지효, 천성임;Cheon Seong Im;Cheon Soo yeon;madame Gurrie;Mong ji, South Korean, Female," August 15, 1981", 39,https://i.mydramalist.com/xYozyc.jpg
642,642,Haechi,8.0, #1072, #1157,Jung Il Woo,Jung Il Woo, Jung, 정일우, Jeong Il U;丁一宇, South Korean, Male," September  9, 1987", 33,https://i.mydramalist.com/Bx8oAc.jpg
643,643,Haechi,8.0, #1072, #1157,Go Ah Ra,Go Ah Ra, Go, 고아라, Go Ara;高雅拉;高雅羅;Go A Ra, South Korean, Female," February 11, 1990", 31,https://i.mydramalist.com/ejKbK_5c.jpg
644,644,Haeundae Lovers,7.1, #4099, #1298,Cho Yeo Jung,Cho Yeo Jung, Cho, 조여정, Cho Yuh Jeong;Jo Yeo Jeong;Jo Yu Jeong;Jo Yu Jung;Jo Yeo Jung, South Korean, Female," February 10, 1981", 40,https://i.mydramalist.com/WB68mc.jpg
645,645,Haeundae Lovers,7.1, #4099, #1298,Kim Kang Woo,Kim Kang Woo, Kim, 김강우, Kim Kang Woo;Kang Woo, South Korean, Male," July 11, 1978", 42,https://i.mydramalist.com/kdVAm_5c.jpg
646,646,Handmade Love,7.7, #1944, #2901,Lee Soo Hyuk,Lee Soo Hyuk, Lee, 이수혁, 이혁수;Lee Soo Hyeok;Lee Hyeok Soo;Lee Su Hyeok;Lee Hyeok Su, South Korean, Male," May 31, 1988", 32,https://i.mydramalist.com/1XvOy_5c.jpg
647,647,Handmade Love,7.7, #1944, #2901,Lee Su Ji,Lee Su Ji, Lee, 이수지, Lee Suzy;Lee Soo Ji;Halla;スジ;Lee Sooji;Lee Suji, South Korean, Female," March 20, 1998", 22,https://i.mydramalist.com/XeBgxc.jpg
648,648,Happy Ending,7.0, #8564, Not Yet Rated,Eun Jin,Eun Jin, Ahn, 은진, An Eun Jin; 안은진;, South Korean, Female," August 31, 1997", 23,https://i.mydramalist.com/qbqL2c.jpg
649,649,Happy Ending,7.0, #8564, Not Yet Rated,Ki Hee Hyun,Ki Hee Hyun, Gi, 기희현, Ki Hui Hyeon;Cathy;Ki Hee Hyun;Gi Hee Hyun, South Korean, Female," June 16, 1995", 25,https://i.mydramalist.com/jX4OOc.jpg
650,650,Happy Home,7.4, #3413, #3537,Kim So Yeon,Kim So Yeon, Kim, 김소연, Kim So Yun;Gim So yeon, South Korean, Female," November  2, 1980", 40,https://i.mydramalist.com/jxYeJ_5c.jpg
651,651,Happy Home,7.4, #3413, #3537,Lee Sang Woo,Lee Sang Woo, Lee, 이상우, Lee Sang U, South Korean, Male," February 13, 1980", 41,https://i.mydramalist.com/1Ljp3c.jpg
652,652,Happy Sisters,7.6, #31361, #7910,Shim Yi Young,Shim Yi Young, Kim, 심이영, Shim I Yeong;김진아;Kim Jin A, South Korean, Female," January 31, 1980", 41,https://i.mydramalist.com/ex0rQ_5c.jpg
653,653,Happy Sisters,7.6, #31361, #7910,Han Young,Han Young, Han, 한지영, Han Yeong;한지영;Han Ji Yeong, South Korean, Female," December 16, 1978", 42,https://i.mydramalist.com/6oKW2c.jpg
654,654,He Is Psychometric,8.4, #332, #78,Shin Ye Eun,Shin Ye Eun, Shin, 신예은, Sin Ye Eun;신예은, South Korean, Female," January 18, 1998", 23,https://i.mydramalist.com/25K5V_5c.jpg
655,655,He Is Psychometric,8.4, #332, #78,Park Jin Young,Park Jin Young, Park, 박진영, Jinyoung;JY;Jr;Junior;Park Jin Yeong;Park Jinyoung;Park JinYoung;Jin Young, South Korean, Male," September 22, 1994", 26,https://i.mydramalist.com/dvozdc.jpg
656,656,Healer,8.9, #25, #10,Ji Chang Wook,Ji Chang Wook, Ji, 지창욱, Ji Chang Uk;Chang Wook;Wookie, South Korean, Male," July  5, 1987", 33,https://i.mydramalist.com/jAOovc.jpg
657,657,Healer,8.9, #25, #10,Park Min Young,Park Min Young, Park, 박민영, Bak Min Yeong;Rachel Park;Park Min Yeong, South Korean, Female," March  4, 1986", 35,https://i.mydramalist.com/qlep0_5c.jpg
658,658,Heard it Through the Grapevine,7.6, #2396, #1037,Yoo Ho Jung,Yoo Ho Jung, Yoo, 유호정, Yoo Ho Jeong; Yu Ho Jung; Yu Ho Jeong;, South Korean, Female," January 24, 1969", 52,https://i.mydramalist.com/wVB08c.jpg
659,659,Heard it Through the Grapevine,7.6, #2396, #1037,Yoo  Joon Sang,Yoo  Joon Sang, Yoo, 유준상, Yu Jun Sang, South Korean, Male," November 28, 1969", 51,https://i.mydramalist.com/R3l26c.jpg
660,660,Heart to Heart,7.9, #1192, #470,Choi Kang Hee,Choi Kang Hee, Choi, 최강희, Choi Gang Hee;Choi Kang Hui;최세연;Choe Kang Hee;Choe Gang Hee;Choe Kang Hui;Choe Gang Hui;Choi Gang Hui;Choi Se Yeon;Choe Se Yeon;Choe Se Yun, South Korean, Female," May  5, 1977", 43,https://i.mydramalist.com/dBjrW_5c.jpg
661,661,Heart to Heart,7.9, #1192, #470,Chun Jung Myung,Chun Jung Myung, Chun, 천정명, Cheon Jeong Myeong;, South Korean, Male," November 29, 1980", 40,https://i.mydramalist.com/08rD4_5c.jpg
662,662,Hearts and Hari,7.1, #37125, #99999,Kim Bum Su,Kim Bum Su, Kim, 김범수, Kim Beom Soo, South Korean, Male," June 16, 1998", 22,https://i.mydramalist.com/dxPqK_5c.jpg
663,663,Hearts and Hari,7.1, #37125, #99999,Park Ji Ye,Park Ji Ye, Park, 박지예, South Korean, Female,,,,https://i.mydramalist.com/E80elc.jpg
664,664,Heartstrings,7.5, #2781, #45,Park Shin Hye,Park Shin Hye, Park, 박신혜, Pu Xin Hui;Bak Sin Hye;Park Sin Hye;朴信惠, South Korean, Female," February 18, 1990", 31,https://i.mydramalist.com/pYK4r_5c.jpg
665,665,Heartstrings,7.5, #2781, #45,Jung Yong Hwa,Jung Yong Hwa, Jung, 정용화, Jeong Yong Hwa ; Yonghwa ;, South Korean, Male," June 22, 1989", 31,https://i.mydramalist.com/QY4qQ_5c.jpg
666,666,Heaven's Order,7.5, #2988, #2181,Lee Dong Wook,Lee Dong Wook, Lee, 이동욱, Lee Dong Uk;Lee Dong Wuk;Yi Dong Wook;Yi Dong Wuk, South Korean, Male," November  6, 1981", 39,https://i.mydramalist.com/Zvejqc.jpg
667,667,Heaven's Order,7.5, #2988, #2181,Kim Yoo Bin,Kim Yoo Bin, Kim, 김유빈, Kim Yu Bin, South Korean, Female," January 14, 2005", 16,https://i.mydramalist.com/K7WDXc.jpg
668,668,Hello Busking,7.1, #99999, Not Yet Rated,Lee Seung Yub,Lee Seung Yub, Lee, 이승엽, Lee Seung Yeob, South Korean, Male," October 23, 1994", 26,https://i.mydramalist.com/QJb42c.jpg
669,669,Hello Busking,7.1, #99999, Not Yet Rated,Dowoo,Dowoo, Kim, 도우, Kim Hyung Gon;Kim Hyeong Kon;Kim Hyeong Gon;Hyeongkon;Kim Hyung Kon;Kim Do Woo;Kim Do U;Kim Dowoo;Kim Dou;김형곤;김도우;Doo Woo, South Korean, Male," December  3, 1988", 32,https://i.mydramalist.com/xKBQzc.jpg
670,670,"Hello, Me!",8.0, #27483, #1601,Kim Young Kwang,Kim Young Kwang, Kim, 김영광, Kim Yeong Kwang;Kim Yeong Gwang;Kim Young Gwang;Kim Young-kwang, South Korean, Male," January 11, 1987", 34,https://i.mydramalist.com/QNxJQc.jpg
671,671,"Hello, Me!",8.0, #27483, #1601,Choi Kang Hee,Choi Kang Hee, Choi, 최강희, Choi Gang Hee;Choi Kang Hui;최세연;Choe Kang Hee;Choe Gang Hee;Choe Kang Hui;Choe Gang Hui;Choi Gang Hui;Choi Se Yeon;Choe Se Yeon;Choe Se Yun, South Korean, Female," May  5, 1977", 43,https://i.mydramalist.com/dBjrW_5c.jpg
672,672,"Hello, Spring",7.2, #8113, Not Yet Rated,Lee Ho,Lee Ho, Lee, 이호, South Korean, Male, 1990, 31,,https://i.mydramalist.com/K7PmRc.jpg
673,673,"Hello, Spring",7.2, #8113, Not Yet Rated,Yoon Jin Sol,Yoon Jin Sol, Park, 윤진솔, 박세미;Park Se Mi;Yun Jin Sol, South Korean, Female," October  8, 1990", 30,https://i.mydramalist.com/YYpVgc.jpg
674,674,"Hello, Stranger",7.4, #99999, 13+ - Teens 13 or older,Song Geon Hee,Song Geon Hee, Song, 송건희, Song Geon Hui;Song Kong Hee, South Korean, Male," August 16, 1997", 23,https://i.mydramalist.com/kXQewc.jpg
675,675,"Hello, Stranger",7.4, #99999, 13+ - Teens 13 or older,Lee Seol,Lee Seol, Lee, 이설, South Korean, Female," April 13, 1993", 27,,https://i.mydramalist.com/JKzKdc.jpg
676,676,Her Legend,7.0, #4276, #1806,Choi Jung Won,Choi Jung Won, Choi, 최정원, Choe Jeong Won, South Korean, Female," April 24, 1981", 39,https://i.mydramalist.com/Zvbz1c.jpg
677,677,Her Legend,7.0, #4276, #1806,Kim Jung Hoon,Kim Jung Hoon, Kim, 김정훈, John Hoon;Jin Zhen Xun;Kim Jung Hun;Kim Jeong Hoon;Kim Jeong Hun, South Korean, Male," January 20, 1980", 41,https://i.mydramalist.com/d0x50c.jpg
678,678,Her Lovely Heels,7.1, #4061, #1066,Han Seung Yeon,Han Seung Yeon, Han, 한승연 , South Korean, Female," July 24, 1988", 32,,https://i.mydramalist.com/2g4Ewc.jpg
679,679,Her Lovely Heels,7.1, #4061, #1066,Hong Jong Hyun,Hong Jong Hyun, Hong, 홍종현, Hong Jong Hyeon, South Korean, Male," February  2, 1990", 31,https://i.mydramalist.com/vn118c.jpg
680,680,Her Private Life,8.4, #279, #47,Kim Jae Wook,Kim Jae Wook, Kim, 김재욱, Kim Jae Uk, South Korean, Male," April  2, 1983", 37,https://i.mydramalist.com/vdpP2c.jpg
681,681,Her Private Life,8.4, #279, #47,Park Min Young,Park Min Young, Park, 박민영, Bak Min Yeong;Rachel Park;Park Min Yeong, South Korean, Female," March  4, 1986", 35,https://i.mydramalist.com/qlep0_5c.jpg
682,682,Here Comes Love,7.5, #32615, #8064,Lee Hoon,Lee Hoon, Lee, 이훈, Lee Hun;Yi Hoon;Yi Hun, South Korean, Male," May  6, 1973", 47,https://i.mydramalist.com/6Ln1Xc.jpg
683,683,Here Comes Love,7.5, #32615, #8064,Kim Ji Young,Kim Ji Young, Kim, 김지영, Kim Ji Yeong, South Korean, Female," September  7, 1974", 46,https://i.mydramalist.com/Qy48Q_5c.jpg
684,684,"Hi Bye, Mama!",8.5, #247, #290,Kim Tae Hee,Kim Tae Hee, Kim, 김태희, Kim Tae Hui;金泰熙;Gim Tae hui, South Korean, Female," March 29, 1980", 40,https://i.mydramalist.com/2JoxW_5c.jpg
